Year,Month,Day,Timestamp,Device ID,Channel,Sensor Name,Sensor ID,Data Type,Unit,Value
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,6.800000190734863
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1488
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,165
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,18.799999237060547
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,1904
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.5
2021,07,20,20.687455733333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,8.699999809265137
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,19
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2015
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,11.199999809265137
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1099
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,106
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.5
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,7.099999904632568
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4
2021,07,20,20.600938100000004,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.5
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,8.100000381469727
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,6.099999904632568
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,193
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,19.200000762939453
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1670
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2454
2021,07,20,20.503748899999998,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.5
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,19.399999618530273
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,193
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,6.699999809265137
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,13.300000190734863
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,1733
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1670
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.010000228881836
2021,07,20,20.417365566666668,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.5
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2059
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1630
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,187
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,19.5
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,6.300000190734863
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.010000228881836
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,8.300000190734863
2021,07,20,20.320007566666664,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1709
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.059999942779541
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,199
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.5
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,8.699999809265137
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,4
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,19.600000381469727
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,6.099999904632568
2021,07,20,20.233495833333333,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2172
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,1
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,19.799999237060547
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,6.5
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1085
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.5
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,9.100000381469727
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,1679
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,104
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.019999980926514
2021,07,20,20.136299833333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.4000244140625
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,8.699999809265137
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,20.100000381469727
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,5.800000190734863
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,1502
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1216
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.019999980926514
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,124
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,7
2021,07,20,20.039181833333334,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,5.900000095367432
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,9.100000381469727
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.4000244140625
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,20.299999237060547
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2176
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1709
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.039999961853027
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,199
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,9
2021,07,20,19.9525453,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2053
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,16
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.070000171661377
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.2999877929688
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,20.600000381469727
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,5.099999904632568
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1646
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,7.599999904632568
2021,07,20,19.855354,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,189
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,4.900000095367432
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,6.300000190734863
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2239
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1421
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.079999923706055
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.2999877929688
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,22
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,155
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,
2021,07,20,19.768818466666666,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,20.799999237060547
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,9
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,199
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,36
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2203
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.079999923706055
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1709
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,1
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.4000244140625
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,21.200000762939453
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,5.800000190734863
2021,07,20,19.671615266666667,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,21.5
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,5.400000095367432
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,7.5
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,97
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.4000244140625
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,1803
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,1
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1043
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,48
2021,07,20,19.585082333333332,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.070000171661377
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,4,Barometer (4),6919f100-e92d-11eb-8779-7d56e82df461,bp,hpa,7.400000095367432
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,202
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,8,Luminosity (8),69412810-e92d-11eb-a2e4-b32ea624e442,lum,lux,61
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,1,Barometer (1),67ba39f0-e92d-11eb-a2e4-b32ea624e442,bp,hpa,1020.4000244140625
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,5.800000190734863
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,6,Luminosity (6),67ced360-e92d-11eb-883c-638d8ce4c23d,lum,lux,1732
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,1
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,2,Temperature (2),68d016c0-e92d-11eb-a2e4-b32ea624e442,temp,c,21.799999237060547
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,2193
2021,07,20,19.487893033333336,20a30970-e89c-11eb-b767-3f1a8f1211ba,9,Analog Input (9),67df7530-e92d-11eb-883c-638d8ce4c23d,analog_sensor,null,4.070000171661377
2021,07,20,19.4013646,20a30970-e89c-11eb-b767-3f1a8f1211ba,5,Luminosity (5),67f8a280-e92d-11eb-883c-638d8ce4c23d,lum,lux,1675
2021,07,20,19.4013646,20a30970-e89c-11eb-b767-3f1a8f1211ba,7,Luminosity (7),6880be40-e92d-11eb-883c-638d8ce4c23d,lum,lux,171
2021,07,20,19.4013646,20a30970-e89c-11eb-b767-3f1a8f1211ba,10,Humidity (10),689b2410-e92d-11eb-883c-638d8ce4c23d,rel_hum,p,
2021,07,20,19.4013646,20a30970-e89c-11eb-b767-3f1a8f1211ba,0,Luminosity (0),676f2730-e92d-11eb-a2e4-b32ea624e442,lum,lux,2
2021,07,20,19.4013646,20a30970-e89c-11eb-b767-3f1a8f1211ba,3,Barometer (3),68ee2610-e92d-11eb-a2e4-b32ea624e442,bp,hpa,5.800000190734863
